Date,PA1436583006-MVC,PA1436583006-P,PA1436583006-PH,PA1436583006-PL,PA1436583006-PO,US22160K1051-MVC,US22160K1051-P,US22160K1051-PH,US22160K1051-PL,US22160K1051-PO,US4581401001-MVC,US4581401001-P,US4581401001-PH,US4581401001-PL,US4581401001-PO,AN8068571086-MVC,AN8068571086-P,AN8068571086-PH,AN8068571086-PL,AN8068571086-PO,PA1436583006-WC01151,PA1436583006-WC02001,PA1436583006-WC02999,PA1436583006-WC03051,PA1436583006-WC03255,PA1436583006-WC05376,PA1436583006-WC08101,PA1436583006-WC08106,PA1436583006-WC08221,PA1436583006-WC08231,PA1436583006-WC08311,PA1436583006-WC08316,PA1436583006-WC18191,US22160K1051-WC01151,US22160K1051-WC02001,US22160K1051-WC02999,US22160K1051-WC03051,US22160K1051-WC03255,US22160K1051-WC05376,US22160K1051-WC08101,US22160K1051-WC08106,US22160K1051-WC08221,US22160K1051-WC08231,US22160K1051-WC08311,US22160K1051-WC08316,US22160K1051-WC18191,US4581401001-WC01151,US4581401001-WC02001,US4581401001-WC02999,US4581401001-WC03051,US4581401001-WC03255,US4581401001-WC05376,US4581401001-WC08101,US4581401001-WC08106,US4581401001-WC08221,US4581401001-WC08231,US4581401001-WC08311,US4581401001-WC08316,US4581401001-WC18191,AN8068571086-WC01151,AN8068571086-WC02001,AN8068571086-WC02999,AN8068571086-WC03051,AN8068571086-WC03255,AN8068571086-WC05376,AN8068571086-WC08101,AN8068571086-WC08106,AN8068571086-WC08221,AN8068571086-WC08231,AN8068571086-WC08311,AN8068571086-WC08316,AN8068571086-WC18191,NASA100-PH,NASA100-PL,NASA100-PO,NASCOMP-PH,NASCOMP-PL,NASCOMP-PO,S&PCOMP-PH,S&PCOMP-PL,S&PCOMP-PO,CBOEVIX-PH,CBOEVIX-PL,CBOEVIX-PO,GOLDBLN-P,GOLDBLN-PH,GOLDBLN-PL,GOLDBLN-PO,OILBREN-P,OILBREN-PH,OILBREN-PL,OILWTXI-P,OILWTXI-PH,OILWTXI-PL,SILVUSL-P,JAPAYE$-ER,USDOLSF-ER,SPXC.SERIESC-I3,SPXC.SERIESC-O1,SPXC.SERIESC-O3,SPXC.SERIESC-O6,SPXC.SERIESC-OI,SPXC.SERIESC-ON,SPXC.SERIESC-OY,SPXC.SERIESC-VI,SPXC.SERIESC-VM,SPXC.SERIESP-I3,SPXC.SERIESP-O1,SPXC.SERIESP-O3,SPXC.SERIESP-O6,SPXC.SERIESP-OI,SPXC.SERIESP-ON,SPXC.SERIESP-OY,SPXC.SERIESP-VI,SPXC.SERIESP-VM,VIXC.SERIESC-O1,VIXC.SERIESC-O3,VIXC.SERIESC-O6,VIXC.SERIESC-OI,VIXC.SERIESC-ON,VIXC.SERIESC-OY,VIXC.SERIESC-VI,VIXC.SERIESC-VM,VIXC.SERIESP-O1,VIXC.SERIESP-O3,VIXC.SERIESP-O6,VIXC.SERIESP-OI,VIXC.SERIESP-ON,VIXC.SERIESP-OY,VIXC.SERIESP-VI,VIXC.SERIESP-VM,USNAPMNO-ES,USPMNBC.Q-ES,USBSINV.B-ES,USCAPUS.R-ES,USCAPUTLQ-ES,USCNFBUSQ-ES,USCNFCONQ-ES,USCRDCONB-ES,USCSHPM%E-ES,USPENONFO-ES,USUMINM1R-ES,ECSWF1Y-IR
2009-03-27,17566.28,22.17,22.79,21.94,22.49,20572.87,47.4,48.15,47.06,47.68,85766.0,15.42,15.66,15.26,15.49,52049.39,43.52,44.87,43.16,44.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.27,1248.87,1263.62,1569.21,1543.43,1564.12,828.68,813.43,828.68,42.13,40.36,40.36,924.05,935.85,918.1,934.2,50.33,50.33,50.33,52.14,52.14,52.14,13.22,98.025,0.8743,0.358,0.3885,0.3909,0.3745,4439511.0,0.37,0.353,0.38876,122488.0,0.3296,0.3727,0.3772,0.3781,5922660.0,0.3762,0.3718,0.36717,278321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.955
2009-03-30,16575.49,20.92,21.55,20.7,21.37,20073.74,46.25,46.9,45.65,46.56,81872.56,14.72,15.1,14.48,15.09,49179.03,41.12,42.57,40.48,42.2,1309000.0,538000.0,36835000.0,950000.0,10047000.0,314000.0,0.18,0.31,31.32,45.6,24.22,16.37,2186000.0,728000.0,3729000.0,21972000.0,97000.0,2303000.0,296000.0,0.49,1.11,18.56,22.99,2.92,2.55,1789000.0,5052000.0,14056000.0,52817000.0,172000.0,2221000.0,3108000.0,2.15,2.79,5.06,5.33,31.63,21.23,5709000.0,2476000.0,4642000.0,33089000.0,1125000.0,5480000.0,1006000.0,1.48,1.88,22.18,28.66,24.35,16.46,3952000.0,1231.48,1204.96,1230.89,1517.06,1484.98,1516.79,809.07,779.81,809.07,46.28,44.86,44.86,926.8,931.75,906.9,924.7,48.63,48.63,48.63,48.62,48.62,48.62,12.96,96.915,0.8682,0.3629,0.4222,0.4069,0.3889,4487567.0,0.37,0.3701,0.42591999999999997,177993.0,0.3459,0.4187,0.4165,0.406,6026430.0,0.396,0.3904,0.41491999999999996,495441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935
2009-03-31,17184.54,21.6,21.99,21.14,21.48,20104.12,46.32,46.87,45.19,46.48,83596.81,15.03,15.37,14.9,14.91,48598.02,40.62,42.11,40.16,42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.08,1231.52,1232.59,1554.47,1518.01,1518.7,810.48,790.88,795.83,45.54,42.27,45.54,916.1,924.45,911.35,918.55,46.5,46.5,46.5,49.39,49.39,49.39,13.11,98.77,0.8795,0.3607,0.4119,0.4026,0.3843,4517669.0,0.3722,0.3602,0.41407,118533.0,0.3408,0.4069,0.4074,0.3976,6123686.0,0.3929,0.3886,0.40502,264842.0,,,,,,,,,,,,,,,,,,,1402204.0,,,,,2624.13843,,,,0.82
2009-04-01,18218.76,23.04,23.21,21.25,21.43,20117.14,46.35,46.5,45.02,45.67,83596.81,15.03,15.32,14.62,14.77,49172.27,41.1,41.2825,39.11,39.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.03,1211.6,1215.9,1553.03,1498.54,1504.87,813.62,783.32,793.59,45.6,42.26,45.42,923.2,932.35,915.7,919.1,46.27,46.27,46.27,48.44,48.44,48.44,12.98,98.825,0.8723,0.3609,0.4038,0.3951,0.3775,4616910.0,0.3698,0.3585,0.39712,249202.0,0.3386,0.3858,0.3947,0.3893,6256766.0,0.3833,0.37799999999999995,0.38926,396773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
2009-04-02,19203.88,24.19,24.93,23.19,23.46,20863.66,48.07,48.6,46.5,46.82,87323.31,15.7,16.0,15.26,15.38,52390.63,43.79,44.88,42.7,42.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.67,1269.91,1274.41,1623.34,1576.82,1579.97,845.61,814.53,830.66,42.68,40.3,42.28,896.0,928.8,893.7,926.85,50.82,50.82,50.82,52.57,52.57,52.57,12.88,99.475,0.8822,0.3631,0.4186,0.4,0.3864,4729627.0,0.3705,0.3621,0.40407,343947.0,0.3356,0.3768,0.3875,0.3807,6368448.0,0.3843,0.3784,0.38192,420938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835
2009-04-03,20064.36,25.52,25.64,24.0401,24.26,21228.25,48.91,48.97,47.85,47.86,88713.81,15.95,15.96,15.35,15.63,53922.04,45.07,45.48,43.56,43.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.71,1294.16,1306.5,1621.87,1593.05,1609.05,842.5,826.7,835.13,42.03,39.64,42.03,899.2,908.7,894.9,904.05,50.47,50.47,50.47,52.36,52.36,52.36,12.86,99.69,0.8815,0.3613,0.3839,0.38299999999999995,0.3746,4804875.0,0.3665,0.358,0.38638,193159.0,0.3439,0.3713,0.3822,0.3828,6439393.0,0.3845,0.3738,0.37361,277179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2009-04-06,19587.29,24.75,25.2,24.26,25.2,20720.44,47.74,48.858000000000004,47.28,48.16,88213.25,15.86,15.87,15.45,15.65,52582.07,43.95,44.355,43.05,44.04,1309000.0,538000.0,36835000.0,950000.0,10047000.0,314000.0,0.18,0.31,31.32,45.6,24.22,16.37,2186000.0,728000.0,3729000.0,21972000.0,97000.0,2303000.0,296000.0,0.49,1.11,18.56,22.99,2.92,2.55,1789000.0,5052000.0,14056000.0,52817000.0,172000.0,2221000.0,3108000.0,2.15,2.79,5.06,5.33,31.63,21.23,5709000.0,2476000.0,4642000.0,33089000.0,1125000.0,5480000.0,1006000.0,1.48,1.88,22.18,28.66,24.35,16.46,3952000.0,1313.95,1286.95,1301.43,1607.6,1580.65,1602.24,839.75,822.79,832.49,43.02,40.83,41.96,870.35,895.8,864.3,877.75,50.7,50.7,50.7,51.03,51.03,51.03,12.41,100.805,0.8798,0.358,0.3721,0.3743,0.3674,4932360.0,0.35600000000000004,0.3502,0.37539,252503.0,0.33899999999999997,0.3893,0.3964,0.39,6655345.0,0.3884,0.3828,0.39311999999999997,354218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
2009-04-07,18613.83,23.5,24.06,23.36,23.98,20134.5,46.39,47.21,46.31,47.03,85932.81,15.45,15.78,15.26,15.6,51433.51,42.99,43.51,42.25,43.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.35,1268.79,1296.2,1588.0,1559.46,1585.58,834.12,814.53,817.98,42.5,40.36,41.48,880.9,882.05,867.85,877.85,51.66,51.66,51.66,49.07,49.07,49.07,12.17,100.525,0.8739,0.364,0.3981,0.3967,0.3822,5021235.0,0.3722,0.3569,0.40601,226718.0,0.3387,0.374,0.3898,0.3886,6823051.0,0.3838,0.381,0.38173,358942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
2009-04-08,18962.93,23.99,24.2,23.56,23.92,20703.08,47.7,48.39,46.63,46.66,84931.69,15.27,15.73,15.15,15.35,52091.54,43.54,44.07,41.98,42.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.5,1280.29,1289.7,1595.97,1567.22,1576.93,828.42,814.84,816.76,40.86,38.7,40.39,886.2,889.0,877.3,888.15,52.66,52.66,52.66,50.04,50.04,50.04,12.28,100.055,0.8706,0.3607,0.3603,0.3691,0.3677,5063614.0,0.3599,0.3517,0.36289,191132.0,0.3383,0.3588,0.38,0.3798,6894144.0,0.3791,0.3752,0.36607,296060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
2009-04-09,20194.89,25.6,25.93,24.34,24.87,20355.86,46.9,47.42,45.54,45.85,88880.69,15.98,16.07,15.6,15.62,52833.28,44.16,45.29,43.6,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.77,1319.28,1322.23,1652.54,1616.25,1618.83,856.91,829.29,829.29,37.74,36.53,37.22,879.2,886.05,874.1,883.55,52.96,52.96,52.96,52.02,52.02,52.02,12.3,100.325,0.8678,0.3555,0.3326,0.3559,0.3556,5140486.0,0.3504,0.3415,0.33651,360043.0,0.3339,0.353,0.3697,0.3706,7114795.0,0.3712,0.368,0.36086,655131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
2009-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.325,0.8678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9
2009-04-13,20609.57,26.2,26.51,24.8298,25.29,20143.18,46.41,47.23,46.222,46.92,88880.69,15.98,16.09,15.56,15.81,52940.96,44.25,44.89,42.3,42.82,1309000.0,538000.0,36835000.0,950000.0,10047000.0,314000.0,0.18,0.31,31.32,45.6,24.22,16.37,2186000.0,728000.0,3729000.0,21972000.0,97000.0,2303000.0,296000.0,0.49,1.11,18.56,22.99,2.92,2.55,1789000.0,5052000.0,14056000.0,52817000.0,172000.0,2221000.0,3108000.0,2.15,2.79,5.06,5.33,31.63,21.23,5709000.0,2476000.0,4642000.0,33089000.0,1125000.0,5480000.0,1006000.0,1.48,1.88,22.18,28.66,24.35,16.46,3952000.0,1344.48,1322.94,1333.72,1660.83,1630.54,1641.61,864.31,845.35,855.33,38.91,37.51,38.32,,,,,,,,,,,,100.315,0.8781,0.3515,0.348,0.3548,0.3517,5172677.0,0.3484,0.3413,0.34563,232095.0,0.3326,0.3744,0.3708,0.3708,7255091.0,0.3694,0.3664,0.3698,438187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2009-04-14,20081.27,25.28,26.01,25.09,25.64,19683.11,45.35,46.25,45.175,46.11,89047.56,16.01,16.39,15.8,15.98,52773.48,44.11,45.5,43.23,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.35,1312.37,1325.73,1651.28,1618.04,1637.5,856.88,840.25,849.79,38.5,36.88,37.95,888.65,898.05,885.03,897.95,52.53,52.53,52.53,49.47,49.47,49.47,12.65,99.225,0.8759,0.3607,0.3758,0.3634,0.3688,5249184.0,0.3615,0.3528,0.37577,305827.0,0.3357,0.35200000000000004,0.3654,0.3708,7419636.0,0.3696,0.3676,0.35199,453668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875
2009-04-15,20349.44,25.82,25.89,24.85,24.87,19817.66,45.66,45.8,45.05,45.37,86878.38,15.62,15.68,15.11,15.36,54472.38,45.53,45.75,43.91,43.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.93,1295.1,1311.15,1627.72,1599.11,1613.56,852.93,835.58,837.66,38.06,36.1,37.85,890.95,898.8,885.55,892.05,51.52,51.52,51.52,49.49,49.49,49.49,12.935,99.42,0.8717,0.3555,0.35,0.3553,0.3621,5354289.0,0.3549,0.3481,0.34976,357795.0,0.3347,0.3446,0.3613,0.3665,7708172.0,0.3702,0.3619,0.34393,580600.0,,,,,,,,,,,,,,,,,46.5,,,,,,,,,,,0.775
2009-04-16,21449.86,27.41,27.83,25.45,25.66,20065.06,46.23,46.751000000000005,45.74,45.77,88380.13,15.89,15.93,15.4,15.84,55034.71,46.0,46.66,44.81,46.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.71,1322.22,1334.02,1676.17,1628.08,1645.52,870.35,847.04,854.54,36.8,34.88,36.04,889.4,893.45,875.8,891.55,52.23,52.23,52.23,49.99,49.99,49.99,12.65,99.15,0.8713,0.3481,0.3357,0.3423,0.3391,4422736.0,0.3414,0.3383,0.33576999999999996,530131.0,0.3313,0.336,0.3504,0.3553,6401109.0,0.3569,0.3555,0.33515,535133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97
2009-04-17,21512.36,27.25,28.0,26.61,27.47,19865.4,45.77,46.5,45.61,46.1,87125.88,15.6,15.89,15.45,15.88,55716.62,46.57,46.77,45.17,46.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.68,1339.13,1347.37,1682.24,1653.84,1665.6,875.63,860.87,870.59,35.52,33.68,35.36,868.1,876.15,864.0,874.6,52.35,52.35,52.35,50.24,50.24,50.24,11.98,98.955,0.8582,0.3537,0.309,0.3322,0.3313,4578132.0,0.3316,0.3315,0.30735,237255.0,0.3284,0.3254,0.3375,0.3455,6572298.0,0.3452,0.3427,0.32499,388637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845
2009-04-20,19948.57,25.25,26.2,25.23,25.94,19244.75,44.34,45.59,44.1,45.35,83774.94,15.0,15.37,15.0,15.36,52761.52,44.1,45.57,43.97,45.01,1309000.0,538000.0,36835000.0,950000.0,10047000.0,314000.0,0.18,0.31,31.32,45.6,24.22,16.37,2186000.0,728000.0,3729000.0,21972000.0,97000.0,2303000.0,296000.0,0.49,1.11,18.56,22.99,2.92,2.55,1789000.0,5052000.0,14056000.0,52817000.0,172000.0,2221000.0,3108000.0,2.15,2.79,5.06,5.33,31.63,21.23,5709000.0,2476000.0,4642000.0,33089000.0,1125000.0,5480000.0,1006000.0,1.48,1.88,22.18,28.66,24.35,16.46,3952000.0,1333.72,1303.85,1330.18,1643.32,1606.86,1641.35,868.27,832.39,868.27,39.58,33.94,33.94,884.0,884.95,864.5,868.7,49.2,49.2,49.2,45.78,45.78,45.78,12.06,98.345,0.8540000000000001,0.3535,0.387,0.3726,0.3622,4689688.0,0.35700000000000004,0.3497,0.38902,200120.0,0.3257,0.3479,0.354,0.3587,6636350.0,0.3591,0.3553,0.34628000000000003,379205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73
2009-04-21,20148.64,25.57,25.61,24.85,25.04,20164.88,46.46,46.58,44.03,44.48,85785.5,15.36,15.52,14.96,14.98,55788.42,46.63,46.83,42.84,43.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.67,1303.73,1303.87,1643.85,1598.93,1599.03,850.09,826.83,827.46,40.29,36.95,40.27,882.15,894.75,880.0,887.85,48.79,48.79,48.79,46.95,46.95,46.95,12.14,98.33,0.8575,0.34700000000000003,0.3515,0.3426,0.3374,4738666.0,0.3332,0.3336,0.35291,204664.0,0.3364,0.3466,0.3463,0.3545,6744992.0,0.3615,0.3627,0.34676,348174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73
2009-04-22,20850.03,26.59,27.09,24.6,24.85,20429.64,47.07,47.77,45.61,45.922,87516.88,15.67,16.11,15.08,15.19,55309.84,46.23,48.24,45.24,45.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.84,1317.51,1322.1,1679.82,1624.73,1630.14,861.78,840.57,841.58,38.19,36.01,37.14,885.95,889.4,881.3,885.75,48.61,48.61,48.61,47.8,47.8,47.8,12.12,98.085,0.8604,0.3454,0.3293,0.3324,0.337,4808859.0,0.3341,0.3278,0.32778,170501.0,0.3365,0.3794,0.3648,0.3687,6855603.0,0.3706,0.3707,0.38117,301051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745
2009-04-23,21750.94,27.72,28.42,26.66,27.26,20325.47,46.83,48.13,46.27,46.6,86735.0,15.53,15.79,15.1,15.68,55764.5,46.61,46.85,44.91,46.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.67,1321.42,1340.77,1654.85,1625.88,1651.47,852.87,835.45,847.15,38.52,37.01,38.1,906.5,908.7,888.75,891.2,48.71,48.71,48.71,48.74,48.74,48.74,12.43,97.95,0.8627,0.3487,0.3407,0.3411,0.3349,4841091.0,0.3362,0.3325,0.34058,128170.0,0.3309,0.353,0.3518,0.3573,6926106.0,0.3603,0.3592,0.35326,237607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745
2009-04-24,22397.43,28.43,28.75,27.6,27.92,20907.07,48.17,48.63,46.5,47.19,87237.63,15.62,15.74,15.3,15.61,59497.3,49.73,50.92,48.55,49.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.38,1345.03,1352.55,1702.87,1657.49,1666.43,871.8,853.91,859.45,37.53,36.37,36.86,910.1,912.8,902.25,911.3,50.69,50.69,50.69,51.56,51.56,51.56,12.78,97.38,0.8771,0.353,0.3632,0.35200000000000004,0.3435,4922445.0,0.3404,0.3353,0.36604000000000003,174094.0,0.3282,0.3305,0.3405,0.34700000000000003,7026107.0,0.3538,0.35600000000000004,0.32708000000000004,270068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
2009-04-27,19665.44,24.59,26.21,23.76,25.86,20677.04,47.64,48.33,47.0201,47.93,85338.75,15.28,15.63,15.21,15.31,57882.13,48.38,48.99,47.5,47.94,1309000.0,538000.0,36835000.0,950000.0,10047000.0,314000.0,0.18,0.31,31.32,45.6,24.22,16.37,2186000.0,728000.0,3729000.0,21972000.0,97000.0,2303000.0,296000.0,0.49,1.11,18.56,22.99,2.92,2.55,1789000.0,5052000.0,14056000.0,52817000.0,172000.0,2221000.0,3108000.0,2.15,2.79,5.06,5.33,31.63,21.23,5709000.0,2476000.0,4642000.0,33089000.0,1125000.0,5480000.0,1006000.0,1.48,1.88,22.18,28.66,24.35,16.46,3952000.0,1384.85,1357.39,1359.88,1700.53,1670.49,1672.87,868.83,854.65,853.66,39.52,37.97,39.46,909.25,918.25,904.4,915.2,48.96,48.96,48.96,50.15,50.15,50.15,12.98,96.64,0.8718,0.3557,0.3683,0.3532,0.3453,4958503.0,0.3425,0.3375,0.37416,128454.0,0.3338,0.3469,0.3481,0.3524,7141503.0,0.3563,0.3594,0.34770999999999996,284003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825
2009-04-28,20158.01,25.55,26.25,23.93,24.06,20429.64,47.07,48.14,46.68,47.1,84054.19,15.05,15.41,15.04,15.12,57475.36,48.04,48.94,47.41,47.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.56,1355.99,1362.94,1690.06,1661.4,1668.26,864.48,847.12,847.89,39.64,37.42,39.43,890.1,906.75,883.7,897.65,48.34,48.34,48.34,49.32,49.32,49.32,12.56,96.59,0.8682,0.3554,0.3519,0.3412,0.3386,4993065.0,0.3331,0.3291,0.35743,124222.0,0.3313,0.3605,0.355,0.3584,7198178.0,0.3604,0.3624,0.3646,197364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
2009-04-29,20985.66,26.53,26.9,25.83,26.12,20690.05,47.67,48.44,47.3,47.89,85729.69,15.35,15.55,15.07,15.2,59856.2,50.03,50.46,48.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.36,1370.52,1373.3,1726.69,1687.29,1688.66,882.06,856.85,856.85,37.95,35.37,37.95,898.0,901.6,887.5,893.5,49.83,49.83,49.83,51.12,51.12,51.12,12.5,96.985,0.8802,0.3407,0.3229,0.3213,0.3246,5094495.0,0.3214,0.3199,0.32363000000000003,254068.0,0.3233,0.3479,0.3392,0.3451,7277780.0,0.3504,0.3507,0.35279,227133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
2009-04-30,21306.5,26.88,27.67,26.82,27.01,21093.7,48.6,48.97,47.03,47.92,88131.25,15.78,16.16,15.5,15.61,58611.96,48.99,50.79,47.91,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.77,1384.37,1398.44,1753.61,1710.07,1732.47,888.7,868.51,882.91,36.71,34.5,36.09,884.0,899.7,879.8,896.1,49.87,49.87,49.87,50.95,50.95,50.95,12.63,98.385,0.878,0.3348,0.3328,0.3305,0.3281,5150712.0,0.3248,0.3203,0.33264,210980.0,0.3228,0.3373,0.3394,0.3439,7372527.0,0.3467,0.3464,0.33696,411316.0,,,,,,,,,,,,,,,,,,,1384957.0,,,,,2615.72665,,,,0.84
2009-05-01,20751.77,26.14,27.17,26.04,27.1,20698.73,47.69,48.44,47.35,48.39,88298.75,15.81,15.85,15.48,15.76,60621.9,50.67,51.14,48.64,49.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.89,1382.9,1396.22,1728.1,1703.52,1719.29,880.48,866.1,872.74,36.88,34.88,36.5,884.4,888.0,879.55,887.25,51.29,51.29,51.29,52.71,52.71,52.71,12.15,99.335,0.8794,0.3339,0.33399999999999996,0.3316,0.3283,5212545.0,0.3248,0.321,0.3357,153406.0,0.3175,0.3207,0.33,0.3366,7521675.0,0.3395,0.3407,0.32424000000000003,317329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87
2009-05-04,22931.72,29.57,29.59,26.29,26.49,20707.41,47.71,47.96,47.3,47.8,93046.0,16.66,16.74,16.14,16.29,64701.64,54.08,54.21,51.91,52.19,1309000.0,538000.0,36835000.0,950000.0,10047000.0,314000.0,0.18,0.31,31.32,45.6,24.22,16.37,2186000.0,728000.0,3729000.0,21972000.0,97000.0,2303000.0,296000.0,0.49,1.11,18.56,22.99,2.92,2.55,1789000.0,5052000.0,14056000.0,52817000.0,172000.0,2221000.0,3108000.0,2.15,2.79,5.06,5.33,31.63,21.23,5709000.0,2476000.0,4642000.0,33089000.0,1125000.0,5480000.0,1006000.0,1.48,1.88,22.18,28.66,24.35,16.46,3952000.0,1428.02,1403.47,1407.65,1763.56,1729.31,1733.71,907.85,879.21,879.21,36.24,34.31,35.3,,,,,,,,,,,,99.395,0.8838,0.3197,0.3131,0.3093,0.309,5291433.0,0.3072,0.3059,0.3062,217728.0,0.311,0.3347,0.3257,0.32899999999999996,7655501.0,0.3313,0.3331,0.32349,360398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93
2009-05-05,23056.58,29.32,29.65,28.77,29.21,20681.38,47.65,48.27,47.13,48.14,90253.44,16.16,16.53,15.93,16.53,64845.21,54.2,54.42,52.51,53.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.05,1408.29,1423.88,1759.42,1735.37,1757.26,907.7,897.34,906.1,35.14,33.36,34.54,904.3,915.45,899.7,903.2,52.82,52.82,52.82,53.85,53.85,53.85,13.11,98.87,0.8833,0.3223,0.3267,0.3174,0.3174,5309750.0,0.3154,0.3129,0.31682,230583.0,0.3067,0.3073,0.3123,0.3232,7711941.0,0.3273,0.3294,0.30825,280134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
2009-05-06,23150.1,29.47,29.53,28.83,29.41,20342.83,46.87,48.2,46.59,47.82,90030.06,16.12,16.44,15.97,16.43,67058.56,56.05,56.4,54.35,55.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.8,1401.1,1433.58,1770.29,1730.97,1768.69,920.28,903.95,903.95,33.7,32.43,33.36,908.0,912.25,894.3,901.7,54.12,54.12,54.12,56.24,56.24,56.24,13.44,98.72,0.8815,0.3118,0.3093,0.302,0.3041,5383188.0,0.3038,0.303,0.30432,245810.0,0.3019,0.3069,0.309,0.3147,7818166.0,0.3184,0.3197,0.30057,346862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.835
2009-05-07,22217.61,28.13,29.76,28.03,29.59,19934.85,45.93,47.93,45.66,47.66,88075.38,15.77,16.37,15.48,16.31,64725.56,54.1,58.64,52.97,58.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.36,1377.55,1429.97,1773.13,1702.54,1772.1,929.58,901.36,929.41,34.56,31.91,32.1,913.8,925.15,908.2,913.2,55.73,55.73,55.73,56.38,56.38,56.38,14.01,98.915,0.8862,0.3076,0.33399999999999996,0.3154,0.3116,5462515.0,0.3074,0.3027,0.3201,276591.0,0.3022,0.3048,0.3094,0.3175,7979319.0,0.3222,0.3238,0.30255,452859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755
